Date,Open,High,Low,Close,Volume
1980-03-17,1.0441115194596582,1.0672283888210155,1.0441115194596582,1.0479642152786255,62775
1980-03-18,1.0479636029503263,1.0633748732553105,1.0479636029503263,1.0556691884994507,64125
1980-03-19,1.0633746240811852,1.07493309890318,1.0633746240811852,1.071080207824707,40500
1980-03-20,1.071080462552099,1.071080462552099,1.059522183394706,1.0633748769760132,18900
1980-03-21,1.0633748290905587,1.086491584777832,1.0633748290905587,1.086491584777832,97200
1980-03-24,1.0787860161087295,1.0787860161087295,1.0595221519470215,1.0595221519470215,90450
1980-03-25,1.0595221796874836,1.0633748732553105,1.051816494931624,1.0556691884994507,72225
1980-03-26,1.0556691921931916,1.071080462552099,1.0479636066171059,1.0633748769760132,31725
1980-03-27,1.0595221796874836,1.0595221796874836,1.0248468463029534,1.0556691884994507,62100
1980-03-28,1.0556689320942365,1.0556689320942365,1.0248465973839946,1.044110655784607,84375
1980-03-31,1.0556691292760125,1.0787859838332567,1.0556691292760125,1.0749332904815674,55350
1980-04-01,1.0749333545468778,1.0941973184870923,1.0556691921931916,1.0633748769760132,126225
1980-04-02,1.0710809821058573,1.1019034385681152,1.0710809821058573,1.1019034385681152,58725
1980-04-03,1.125019727232794,1.1558423689776667,1.125019727232794,1.1442838907241821,311175
1980-04-07,1.1442844661319558,1.1712542292163532,1.140431571972191,1.1519900560379028,115425
1980-04-08,1.1442834744299417,1.1442834744299417,1.1327250003814697,1.1327250003814697,218025
1980-04-09,1.1250198060457672,1.1250198060457672,1.0941974597618678,1.1173142194747925,181575
1980-04-10,1.117313954627256,1.1481365912252186,1.117313954627256,1.1404308080673218,191700
1980-04-11,1.1404308080673218,1.1635478599208375,1.1365781149018233,1.1404308080673218,112050
1980-04-14,1.1404311349359506,1.1404311349359506,1.1288728537131882,1.1365784406661987,18900
1980-04-15,1.1288725727910496,1.1288725727910496,1.1096084117889404,1.1096084117889404,63450
1980-04-16,1.1173138204200166,1.1288723945617676,1.1173138204200166,1.1288723945617676,30375
1980-04-17,1.1211668885488602,1.1211668885488602,1.105755718477939,1.1096084117889404,43875
1980-04-18,1.1096090278819837,1.1211675110595702,1.1019034385681152,1.1019034385681152,27675
1980-04-21,1.0980501450388116,1.0980501450388116,1.0633748135995804,1.0749332904815674,83700
1980-04-22,1.0749332791293675,1.1096084117889404,1.0633748023694478,1.1096084117889404,122850
1980-04-23,1.1096084117889404,1.1096084117889404,1.0826388641648281,1.1096084117889404,132300
1980-04-24,1.1096090278819837,1.1096090278819837,1.0864921607335944,1.1019034385681152,209250
1980-04-25,1.0980501610349314,1.0980501610349314,1.0826388913700178,1.086491584777832,21600
1980-04-28,1.0980501334424784,1.117313996824401,1.0980501334424784,1.1096084117889404,141750
1980-04-29,1.1096088396542447,1.117314427660981,1.1057561448576436,1.1134617328643799,45225
1980-04-30,1.1134613902855757,1.1288726607642277,1.1019029126249025,1.1250196695327759,85050
1980-05-01,1.1288727186618581,1.151989476755344,1.1288727186618581,1.1442838907241821,48600
1980-05-02,1.1442840626581163,1.1635482290440338,1.1365784754691544,1.1558425426483154,49950
1980-05-05,1.1712532580604795,1.21748685836792,1.1712532580604795,1.21748685836792,621675
1980-05-06,1.217487177054874,1.2406040328629697,1.1982231140136719,1.1982231140136719,143775
1980-05-07,1.1982228003692394,1.2328981246082062,1.1982228003692394,1.21748685836792,483975
1980-05-08,1.2174871444185646,1.2290454232026753,1.2059286672209892,1.2136342525482178,36450
1980-05-09,1.2059290409088135,1.2059290409088135,1.1905177662720476,1.2059290409088135,24975
1980-05-12,1.205928651659118,1.205928651659118,1.1751062115412179,1.2020759582519531,27000
1980-05-13,1.2020760059873004,1.2136342850812456,1.1905174292731497,1.1982231140136719,40500
1980-05-14,1.2020759582519531,1.2174871287075375,1.2020759582519531,1.2020759582519531,61425
1980-05-15,1.2020760059873004,1.2097815915210872,1.1905174292731497,1.1982231140136719,37125
1980-05-16,1.1982235407515847,1.1982235407515847,1.1866651583344772,1.1943707466125488,11475
1980-05-19,1.1943705066786603,1.2328986387427463,1.1943705066786603,1.2213400602340698,51300
1980-05-20,1.2213398706150325,1.2213398706150325,1.1982231140136719,1.1982231140136719,85725
1980-05-21,1.1982232302343274,1.202076122581664,1.1828119584652153,1.190517544746399,40500
1980-05-22,1.1905173819968022,1.2097815434797452,1.1789591033618452,1.2020759582519531,143775
1980-05-23,1.205928383886028,1.2251924418847084,1.205928383886028,1.21748685836792,113400
1980-05-27,1.2174875216880787,1.2174875216880787,1.2059290409088135,1.2059290409088135,57375
1980-05-28,1.2097817316200836,1.225192904472351,1.2097817316200836,1.225192904472351,135000
1980-05-29,1.225192456315746,1.2290451489128102,1.1905171316683527,1.209781289100647,108675
1980-05-30,1.2059290409088135,1.2059290409088135,1.1828121785570462,1.2059290409088135,80325
1980-06-02,1.2059286995474587,1.2213398706150325,1.1905174292731497,1.1982231140136719,107325
1980-06-03,1.198223453193812,1.2097819339730773,1.1943706593363115,1.2059290409088135,101250
1980-06-04,1.2059292209376324,1.236751675605774,1.20207652571174,1.236751675605774,143100
1980-06-05,1.236750449891467,1.2483089209409273,1.2328977584838867,1.2328977584838867,95850
1980-06-06,1.2328984811293522,1.2945432662963867,1.2290454898433578,1.2945432662963867,205875
1980-06-09,1.2598673919903878,1.2598673919903878,1.2251920780486865,1.2328977584838867,150525
1980-06-10,1.2328976900480446,1.2560144324504388,1.2213391204334991,1.2521617412567139,110700
1980-06-11,1.2521626633105314,1.3022490746044753,1.2406041843913542,1.2752795219421387,140400
1980-06-12,1.2714269161224365,1.2714269161224365,1.240604464067407,1.2714269161224365,178200
1980-06-13,1.2714261219478626,1.3253653049468994,1.2714261219478626,1.3253653049468994,196425
1980-06-16,1.3099546928246366,1.3099546928246366,1.2714266603094413,1.2791322469711304,298350
1980-06-17,1.2791322469711304,1.2791322469711304,1.2637209744410025,1.2791322469711304,344250
1980-06-18,1.2791312740595069,1.2791312740595069,1.2444559620425675,1.2521617412567139,129600
1980-06-19,1.2444564153346194,1.2444564153346194,1.1982228144826124,1.209781289100647,83025
1980-06-20,1.2097815434797452,1.2174871287075375,1.1943702738174296,1.2020759582519531,207225
1980-06-23,1.2020760059873004,1.2213398706150325,1.1828118437393629,1.1982231140136719,557550
1980-06-24,1.2020753343631254,1.2328977584838867,1.2020753343631254,1.2328977584838867,174150
1980-06-25,1.2328989803798815,1.2406045692452223,1.2213403986683142,1.236751675605774,294300
1980-06-26,1.236750449891467,1.240603339712407,1.229044769456267,1.2328977584838867,791775
1980-06-27,1.2328989803798815,1.2406045692452223,1.229045987533655,1.236751675605774,104625
1980-06-30,1.236750449891467,1.240603339712407,1.2097809155916457,1.2328977584838867,85050
1980-07-01,1.2328977584838867,1.236750449891467,1.2213391882277467,1.2328977584838867,89100
1980-07-02,1.2328989803798815,1.236751675605774,1.2251932923077626,1.236751675605774,89100
1980-07-03,1.2367518640361623,1.2406047582626343,1.2328991682232766,1.2406047582626343,550125
1980-07-07,1.2406047582626343,1.2483103483019917,1.2328991682232766,1.2406047582626343,144450
1980-07-08,1.2406047582626343,1.2483103483019917,1.2290461747900117,1.2406047582626343,148500
1980-07-09,1.2406045692452223,1.2598686406153525,1.236751675605774,1.236751675605774,89100
1980-07-10,1.2367507805069615,1.2598677287856408,1.2328980880694567,1.2483092546463013,39150
1980-07-11,1.2483088516496408,1.2598673220575118,1.2483088516496408,1.2521617412567139,33750
1980-07-14,1.2521625446986828,1.2945432662963867,1.2483096526194264,1.2945432662963867,90450
1980-07-15,1.2945434202945088,1.298396312832103,1.2752795528470355,1.2791322469711304,289575
1980-07-16,1.279132047675145,1.298396110534668,1.2637207775461798,1.298396110534668,103950
1980-07-17,1.2983969438627954,1.3061026334762573,1.2945440494526654,1.3061026334762573,58725
1980-07-18,1.3061021686456595,1.3176604509353638,1.3022492756067412,1.3176604509353638,127575
1980-07-21,1.3176600752207803,1.3831578493118286,1.3138073816939355,1.3831578493118286,816750
1980-07-22,1.3831577107727364,1.3831577107727364,1.3330711126327515,1.3330711126327515,253800
1980-07-23,1.3253656596485721,1.3253656596485721,1.294543218597376,1.298396110534668,112050
1980-07-24,1.3022497390661274,1.3099553294727915,1.3022497390661274,1.3061026334762573,43875
1980-07-25,1.3061014496916568,1.3061014496916568,1.2829846002168153,1.2906901836395264,182925
1980-07-28,1.290690726170414,1.2945434202945088,1.2791322469711304,1.2791322469711304,29025
1980-07-29,1.2791316372035513,1.2906901108928603,1.2791316372035513,1.2868372201919556,81675
1980-07-30,1.2868372927214629,1.2906901836395264,1.2791317092987515,1.2906901836395264,52650
1980-07-31,1.2906901836395264,1.2906901836395264,1.2791317092987515,1.2906901836395264,125550
1980-08-01,1.290690726170414,1.2945434202945088,1.2791322469711304,1.2791322469711304,72900
1980-08-04,1.275279299386498,1.275279299386498,1.2521624447891337,1.2675737142562866,100575
1980-08-05,1.2675730020649842,1.271425693258709,1.2521617412567139,1.2521617412567139,17550
1980-08-06,1.2521631515559326,1.2637214365684397,1.2521631515559326,1.2598687410354614,41850
1980-08-07,1.2598682803169077,1.2829851395087246,1.2560153877793134,1.2791322469711304,137025
1980-08-08,1.2791325043345014,1.2945436807586315,1.2714269161224365,1.2714269161224365,126225
1980-08-11,1.263721227645874,1.263721227645874,1.2521629445442204,1.263721227645874,63450
1980-08-12,1.263720723277721,1.2829848845167096,1.263720723277721,1.2675737142562866,85050
1980-08-13,1.2675744297217761,1.2675744297217761,1.2560158470889111,1.2598687410354614,73575
1980-08-14,1.259868532749836,1.263721227645874,1.2444571579250658,1.263721227645874,127575
1980-08-15,1.2714265090612755,1.2945432662963867,1.2714265090612755,1.2945432662963867,167400
1980-08-18,1.2945434202945088,1.2945434202945088,1.2714266603094413,1.2791322469711304,149175
1980-08-19,1.2752795219421387,1.2752795219421387,1.2598682497854847,1.2752795219421387,70200
1980-08-20,1.2714269161224365,1.2714269161224365,1.259868533804339,1.2714269161224365,16875
1980-08-21,1.2714266294979146,1.279132215972868,1.2598682497854847,1.2752795219421387,64800
1980-08-22,1.2752795528470355,1.2791322469711304,1.2714266603094413,1.2791322469711304,45900
1980-08-25,1.2791322469711304,1.290690726170414,1.2752795528470355,1.2791322469711304,24300
1980-08-26,1.2791320948063125,1.3022489512481616,1.2791320948063125,1.2945432662963867,50625
1980-08-27,1.2829848845167096,1.2829848845167096,1.2675737142562866,1.2675737142562866,96525
1980-08-28,1.2675744798874895,1.279132765357429,1.2560158967971802,1.2560158967971802,114075
1980-08-29,1.2560156394402586,1.2791325032638745,1.2483100512346432,1.263721227645874,20925
1980-09-02,1.2637196352540725,1.286836469948555,1.2637196352540725,1.2829837799072266,29025
1980-09-03,1.2945436393904541,1.3292189836502075,1.2945436393904541,1.3292189836502075,125550
1980-09-04,1.3292185390554547,1.3292185390554547,1.3138073682785034,1.3138073682785034,45900
1980-09-05,1.3138082238829214,1.3176609198794555,1.3061026334762573,1.3061026334762573,84375
1980-09-08,1.3061017828900277,1.317660061766008,1.3061017828900277,1.3138073682785034,63450
1980-09-09,1.2983949368991183,1.2983949368991183,1.2829837799072266,1.2829837799072266,95850
1980-09-10,1.2868376805513497,1.3099545369931989,1.2868376805513497,1.2945432662963867,151200
1980-09-11,1.2983964817745857,1.3176604509353638,1.2983964817745857,1.3176604509353638,250425
1980-09-12,1.317660061766008,1.3253656471544837,1.3022488909890566,1.3138073682785034,56700
1980-09-15,1.3176598079683408,1.3253653918726254,1.3176598079683408,1.3215126991271973,538650
1980-09-16,1.321512953666979,1.321512953666979,1.3061017828900277,1.3138073682785034,197100
1980-09-17,1.3176604509353638,1.325366038599675,1.3176604509353638,1.3176604509353638,57375
1980-09-18,1.3215126991271973,1.3292182830314816,1.3215126991271973,1.3215126991271973,65475
1980-09-19,1.321513343974282,1.325366038599675,1.3138077563099708,1.3176604509353638,217350
1980-09-22,1.317660061766008,1.321512953666979,1.279132035616896,1.3138073682785034,126900
1980-09-23,1.3138077563099708,1.3292189316385934,1.2906908941102742,1.3176604509353638,139050
1980-09-24,1.3176602296195836,1.3176602296195836,1.2829850909542604,1.3099546432495117,276075
1980-09-25,1.3099541421963043,1.3176597256190157,1.2906901836395264,1.2906901836395264,1603800
1980-09-26,1.2714265302151007,1.2714265302151007,1.2290455102920532,1.2290455102920532,152550
1980-09-29,1.2290451489128102,1.2290451489128102,1.209781289100647,1.209781289100647,120825
1980-09-30,1.209781779345645,1.225192952805879,1.209781779345645,1.2213400602340698,27675
1980-10-01,1.2174868727081964,1.2174868727081964,1.209781289100647,1.209781289100647,68175
1980-10-02,1.2097816448156888,1.2290455102920532,1.2097816448156888,1.2290455102920532,41850
1980-10-03,1.2406032708488426,1.2598673220575118,1.2406032708488426,1.2521617412567139,83700
1980-10-06,1.2560156394402586,1.2675742201622209,1.2560156394402586,1.263721227645874,32400
1980-10-07,1.2714269161224365,1.2829853976473036,1.2714269161224365,1.2714269161224365,76950
1980-10-08,1.2714269161224365,1.2752798094352387,1.263721228703602,1.2714269161224365,68850
1980-10-09,1.2714266294979146,1.2906906948920454,1.2714266294979146,1.2752795219421387,98550
1980-10-10,1.2752795219421387,1.3099546610794286,1.2675739354671853,1.2752795219421387,85050
1980-10-13,1.2752789449160513,1.2868372201919556,1.267573361927647,1.2868372201919556,59400
1980-10-14,1.2868372201919556,1.29454280318036,1.2714260542151468,1.2868372201919556,48600
1980-10-15,1.2868380914694901,1.2906909847790673,1.2560156394402586,1.263721227645874,78975
1980-10-16,1.2675737142562866,1.2791319927448739,1.2675737142562866,1.2675737142562866,111375
